date,asset,price,volume
2012-06-19 00:00:00+00:00,Equity(1037 [FB]),31.911,30849000.0
2012-06-19 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-20 00:00:00+00:00,Equity(167 [AMZN]),223.02,2444400.0
2012-06-20 00:00:00+00:00,Equity(1037 [FB]),31.6,15553600.0
2012-06-20 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-21 00:00:00+00:00,Equity(167 [AMZN]),220.575,2843000.0
2012-06-21 00:00:00+00:00,Equity(1037 [FB]),31.84,21875300.0
2012-06-21 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-22 00:00:00+00:00,Equity(167 [AMZN]),222.16,2187500.0
2012-06-22 00:00:00+00:00,Equity(1037 [FB]),33.05,74834000.0
2012-06-22 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-25 00:00:00+00:00,Equity(167 [AMZN]),220.07,2382300.0
2012-06-25 00:00:00+00:00,Equity(1037 [FB]),32.06,24352900.0
2012-06-25 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-26 00:00:00+00:00,Equity(167 [AMZN]),225.61,3754100.0
2012-06-26 00:00:00+00:00,Equity(1037 [FB]),33.1,24858700.0
2012-06-26 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-27 00:00:00+00:00,Equity(167 [AMZN]),225.62,2799200.0
2012-06-27 00:00:00+00:00,Equity(1037 [FB]),32.23,28568000.0
2012-06-27 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-28 00:00:00+00:00,Equity(167 [AMZN]),221.31,2994800.0
2012-06-28 00:00:00+00:00,Equity(1037 [FB]),31.36,17713300.0
2012-06-28 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-06-29 00:00:00+00:00,Equity(167 [AMZN]),228.35,3614400.0
2012-06-29 00:00:00+00:00,Equity(1037 [FB]),31.095,19526900.0
2012-06-29 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-02 00:00:00+00:00,Equity(167 [AMZN]),229.32,2330700.0
2012-07-02 00:00:00+00:00,Equity(1037 [FB]),30.771,14122000.0
2012-07-02 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-03 00:00:00+00:00,Equity(167 [AMZN]),229.53,1331700.0
2012-07-03 00:00:00+00:00,Equity(1037 [FB]),31.2,8763600.0
2012-07-03 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-05 00:00:00+00:00,Equity(167 [AMZN]),227.06,2682300.0
2012-07-05 00:00:00+00:00,Equity(1037 [FB]),31.47,10032100.0
2012-07-05 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-06 00:00:00+00:00,Equity(167 [AMZN]),225.05,3203200.0
2012-07-06 00:00:00+00:00,Equity(1037 [FB]),31.73,10945600.0
2012-07-06 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-09 00:00:00+00:00,Equity(167 [AMZN]),225.05,1922000.0
2012-07-09 00:00:00+00:00,Equity(1037 [FB]),32.17,17785200.0
2012-07-09 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-10 00:00:00+00:00,Equity(167 [AMZN]),219.5,2982100.0
2012-07-10 00:00:00+00:00,Equity(1037 [FB]),31.47,14269500.0
2012-07-10 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-11 00:00:00+00:00,Equity(167 [AMZN]),218.37,2734700.0
2012-07-11 00:00:00+00:00,Equity(1037 [FB]),30.97,13030300.0
2012-07-11 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-12 00:00:00+00:00,Equity(167 [AMZN]),215.36,2616200.0
2012-07-12 00:00:00+00:00,Equity(1037 [FB]),30.81,11300700.0
2012-07-12 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-13 00:00:00+00:00,Equity(167 [AMZN]),218.39,2221900.0
2012-07-13 00:00:00+00:00,Equity(1037 [FB]),30.72,8108300.0
2012-07-13 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-16 00:00:00+00:00,Equity(167 [AMZN]),216.01,2004200.0
2012-07-16 00:00:00+00:00,Equity(1037 [FB]),28.245,24672100.0
2012-07-16 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-17 00:00:00+00:00,Equity(167 [AMZN]),216.93,1987000.0
2012-07-17 00:00:00+00:00,Equity(1037 [FB]),28.09,30438600.0
2012-07-17 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-18 00:00:00+00:00,Equity(167 [AMZN]),217.47,2093000.0
2012-07-18 00:00:00+00:00,Equity(1037 [FB]),29.11,16841800.0
2012-07-18 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-19 00:00:00+00:00,Equity(167 [AMZN]),226.17,5449400.0
2012-07-19 00:00:00+00:00,Equity(1037 [FB]),29.0,13685100.0
2012-07-19 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-20 00:00:00+00:00,Equity(167 [AMZN]),228.29,4170000.0
2012-07-20 00:00:00+00:00,Equity(1037 [FB]),28.76,11869100.0
2012-07-20 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-23 00:00:00+00:00,Equity(167 [AMZN]),226.01,5515100.0
2012-07-23 00:00:00+00:00,Equity(1037 [FB]),28.75,12390700.0
2012-07-23 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-24 00:00:00+00:00,Equity(167 [AMZN]),223.04,5008700.0
2012-07-24 00:00:00+00:00,Equity(1037 [FB]),28.45,11539800.0
2012-07-24 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-25 00:00:00+00:00,Equity(167 [AMZN]),217.05,3646700.0
2012-07-25 00:00:00+00:00,Equity(1037 [FB]),29.34,17230200.0
2012-07-25 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-26 00:00:00+00:00,Equity(167 [AMZN]),220.01,6937400.0
2012-07-26 00:00:00+00:00,Equity(1037 [FB]),26.845,64597400.0
2012-07-26 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-27 00:00:00+00:00,Equity(167 [AMZN]),237.32,11313900.0
2012-07-27 00:00:00+00:00,Equity(1037 [FB]),23.705,123102300.0
2012-07-27 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-30 00:00:00+00:00,Equity(167 [AMZN]),236.09,3736400.0
2012-07-30 00:00:00+00:00,Equity(1037 [FB]),23.15,29285900.0
2012-07-30 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-07-31 00:00:00+00:00,Equity(167 [AMZN]),233.3,3453600.0
2012-07-31 00:00:00+00:00,Equity(1037 [FB]),21.71,56179400.0
2012-07-31 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-01 00:00:00+00:00,Equity(167 [AMZN]),232.09,2543800.0
2012-08-01 00:00:00+00:00,Equity(1037 [FB]),20.88,44604400.0
2012-08-01 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-02 00:00:00+00:00,Equity(167 [AMZN]),230.81,3048100.0
2012-08-02 00:00:00+00:00,Equity(1037 [FB]),20.04,56374500.0
2012-08-02 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-03 00:00:00+00:00,Equity(167 [AMZN]),234.97,2825300.0
2012-08-03 00:00:00+00:00,Equity(1037 [FB]),21.09,80647000.0
2012-08-03 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-06 00:00:00+00:00,Equity(167 [AMZN]),233.99,1843700.0
2012-08-06 00:00:00+00:00,Equity(1037 [FB]),21.92,27778900.0
2012-08-06 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-07 00:00:00+00:00,Equity(167 [AMZN]),236.56,2058300.0
2012-08-07 00:00:00+00:00,Equity(1037 [FB]),20.72,36782900.0
2012-08-07 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-08 00:00:00+00:00,Equity(167 [AMZN]),234.38,1534300.0
2012-08-08 00:00:00+00:00,Equity(1037 [FB]),20.72,29537400.0
2012-08-08 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-09 00:00:00+00:00,Equity(167 [AMZN]),234.06,1548100.0
2012-08-09 00:00:00+00:00,Equity(1037 [FB]),21.01,15610700.0
2012-08-09 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-10 00:00:00+00:00,Equity(167 [AMZN]),232.75,1852500.0
2012-08-10 00:00:00+00:00,Equity(1037 [FB]),21.807,25794700.0
2012-08-10 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-13 00:00:00+00:00,Equity(167 [AMZN]),232.44,1997300.0
2012-08-13 00:00:00+00:00,Equity(1037 [FB]),21.6,24973100.0
2012-08-13 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-14 00:00:00+00:00,Equity(167 [AMZN]),233.19,2751000.0
2012-08-14 00:00:00+00:00,Equity(1037 [FB]),20.38,39308800.0
2012-08-14 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-15 00:00:00+00:00,Equity(167 [AMZN]),237.42,3264700.0
2012-08-15 00:00:00+00:00,Equity(1037 [FB]),21.2,47861100.0
2012-08-15 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-16 00:00:00+00:00,Equity(167 [AMZN]),241.55,4312100.0
2012-08-16 00:00:00+00:00,Equity(1037 [FB]),19.87,157565300.0
2012-08-16 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-17 00:00:00+00:00,Equity(167 [AMZN]),241.17,3085800.0
2012-08-17 00:00:00+00:00,Equity(1037 [FB]),19.05,129293400.0
2012-08-17 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-20 00:00:00+00:00,Equity(167 [AMZN]),240.35,1889900.0
2012-08-20 00:00:00+00:00,Equity(1037 [FB]),20.011,101186600.0
2012-08-20 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-21 00:00:00+00:00,Equity(167 [AMZN]),239.45,2571500.0
2012-08-21 00:00:00+00:00,Equity(1037 [FB]),19.159,70640600.0
2012-08-21 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-22 00:00:00+00:00,Equity(167 [AMZN]),243.1,2473700.0
2012-08-22 00:00:00+00:00,Equity(1037 [FB]),19.439,49892200.0
2012-08-22 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-23 00:00:00+00:00,Equity(167 [AMZN]),241.198,2453900.0
2012-08-23 00:00:00+00:00,Equity(1037 [FB]),19.44,32813700.0
2012-08-23 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-24 00:00:00+00:00,Equity(167 [AMZN]),245.74,3698800.0
2012-08-24 00:00:00+00:00,Equity(1037 [FB]),19.409,29622200.0
2012-08-24 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-27 00:00:00+00:00,Equity(167 [AMZN]),243.92,2929700.0
2012-08-27 00:00:00+00:00,Equity(1037 [FB]),19.15,20704000.0
2012-08-27 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-28 00:00:00+00:00,Equity(167 [AMZN]),246.11,2742300.0
2012-08-28 00:00:00+00:00,Equity(1037 [FB]),19.34,25417000.0
2012-08-28 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-29 00:00:00+00:00,Equity(167 [AMZN]),247.12,1772600.0
2012-08-29 00:00:00+00:00,Equity(1037 [FB]),19.1,16124700.0
2012-08-29 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-30 00:00:00+00:00,Equity(167 [AMZN]),246.22,3647500.0
2012-08-30 00:00:00+00:00,Equity(1037 [FB]),19.088,30647500.0
2012-08-30 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-08-31 00:00:00+00:00,Equity(167 [AMZN]),248.27,3347500.0
2012-08-31 00:00:00+00:00,Equity(1037 [FB]),18.058,58764200.0
2012-08-31 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-04 00:00:00+00:00,Equity(167 [AMZN]),247.88,3950800.0
2012-09-04 00:00:00+00:00,Equity(1037 [FB]),17.729,46622400.0
2012-09-04 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-05 00:00:00+00:00,Equity(167 [AMZN]),246.22,2652600.0
2012-09-05 00:00:00+00:00,Equity(1037 [FB]),18.58,60781800.0
2012-09-05 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-06 00:00:00+00:00,Equity(167 [AMZN]),251.38,5361400.0
2012-09-06 00:00:00+00:00,Equity(1037 [FB]),18.96,46066500.0
2012-09-06 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-07 00:00:00+00:00,Equity(167 [AMZN]),259.14,5029500.0
2012-09-07 00:00:00+00:00,Equity(1037 [FB]),18.98,36371700.0
2012-09-07 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-10 00:00:00+00:00,Equity(167 [AMZN]),257.09,2567200.0
2012-09-10 00:00:00+00:00,Equity(1037 [FB]),18.81,24797800.0
2012-09-10 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-11 00:00:00+00:00,Equity(167 [AMZN]),255.67,2524800.0
2012-09-11 00:00:00+00:00,Equity(1037 [FB]),19.43,50508200.0
2012-09-11 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-12 00:00:00+00:00,Equity(167 [AMZN]),255.63,2273200.0
2012-09-12 00:00:00+00:00,Equity(1037 [FB]),20.931,121584000.0
2012-09-12 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-13 00:00:00+00:00,Equity(167 [AMZN]),260.24,3525600.0
2012-09-13 00:00:00+00:00,Equity(1037 [FB]),20.713,65041600.0
2012-09-13 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-14 00:00:00+00:00,Equity(167 [AMZN]),261.27,3666200.0
2012-09-14 00:00:00+00:00,Equity(1037 [FB]),22.0,72819800.0
2012-09-14 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-17 00:00:00+00:00,Equity(167 [AMZN]),258.0,2306300.0
2012-09-17 00:00:00+00:00,Equity(1037 [FB]),21.52,50667600.0
2012-09-17 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-18 00:00:00+00:00,Equity(167 [AMZN]),258.75,2215000.0
2012-09-18 00:00:00+00:00,Equity(1037 [FB]),21.87,36760500.0
2012-09-18 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-19 00:00:00+00:00,Equity(167 [AMZN]),261.68,2636800.0
2012-09-19 00:00:00+00:00,Equity(1037 [FB]),23.29,78782800.0
2012-09-19 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-20 00:00:00+00:00,Equity(167 [AMZN]),260.81,2913600.0
2012-09-20 00:00:00+00:00,Equity(1037 [FB]),22.59,57248900.0
2012-09-20 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-21 00:00:00+00:00,Equity(167 [AMZN]),257.47,6059300.0
2012-09-21 00:00:00+00:00,Equity(1037 [FB]),22.86,51218100.0
2012-09-21 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-24 00:00:00+00:00,Equity(167 [AMZN]),254.805,2707900.0
2012-09-24 00:00:00+00:00,Equity(1037 [FB]),20.79,79106500.0
2012-09-24 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-25 00:00:00+00:00,Equity(167 [AMZN]),252.46,4405800.0
2012-09-25 00:00:00+00:00,Equity(1037 [FB]),20.28,46291700.0
2012-09-25 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-26 00:00:00+00:00,Equity(167 [AMZN]),249.67,2920500.0
2012-09-26 00:00:00+00:00,Equity(1037 [FB]),20.62,38271900.0
2012-09-26 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-27 00:00:00+00:00,Equity(167 [AMZN]),256.59,3397400.0
2012-09-27 00:00:00+00:00,Equity(1037 [FB]),20.32,30215900.0
2012-09-27 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-09-28 00:00:00+00:00,Equity(167 [AMZN]),254.32,2456600.0
2012-09-28 00:00:00+00:00,Equity(1037 [FB]),21.66,65486000.0
2012-09-28 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-01 00:00:00+00:00,Equity(167 [AMZN]),252.01,2581200.0
2012-10-01 00:00:00+00:00,Equity(1037 [FB]),21.99,51262700.0
2012-10-01 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-02 00:00:00+00:00,Equity(167 [AMZN]),250.6,2195800.0
2012-10-02 00:00:00+00:00,Equity(1037 [FB]),22.27,29341400.0
2012-10-02 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-03 00:00:00+00:00,Equity(167 [AMZN]),255.92,2745600.0
2012-10-03 00:00:00+00:00,Equity(1037 [FB]),21.83,32000100.0
2012-10-03 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-04 00:00:00+00:00,Equity(167 [AMZN]),260.47,2700400.0
2012-10-04 00:00:00+00:00,Equity(1037 [FB]),21.948,46892100.0
2012-10-04 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-05 00:00:00+00:00,Equity(167 [AMZN]),258.51,2806500.0
2012-10-05 00:00:00+00:00,Equity(1037 [FB]),20.91,40529300.0
2012-10-05 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-08 00:00:00+00:00,Equity(167 [AMZN]),259.06,1762300.0
2012-10-08 00:00:00+00:00,Equity(1037 [FB]),20.4,32236700.0
2012-10-08 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-09 00:00:00+00:00,Equity(167 [AMZN]),250.96,3494800.0
2012-10-09 00:00:00+00:00,Equity(1037 [FB]),20.227,27161800.0
2012-10-09 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-10 00:00:00+00:00,Equity(167 [AMZN]),244.99,3948300.0
2012-10-10 00:00:00+00:00,Equity(1037 [FB]),19.64,39321800.0
2012-10-10 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-11 00:00:00+00:00,Equity(167 [AMZN]),244.22,3447300.0
2012-10-11 00:00:00+00:00,Equity(1037 [FB]),19.75,21817300.0
2012-10-11 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-12 00:00:00+00:00,Equity(167 [AMZN]),242.36,2203200.0
2012-10-12 00:00:00+00:00,Equity(1037 [FB]),19.518,18809400.0
2012-10-12 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-15 00:00:00+00:00,Equity(167 [AMZN]),244.18,2959800.0
2012-10-15 00:00:00+00:00,Equity(1037 [FB]),19.52,20189700.0
2012-10-15 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-16 00:00:00+00:00,Equity(167 [AMZN]),243.94,2204100.0
2012-10-16 00:00:00+00:00,Equity(1037 [FB]),19.48,21834700.0
2012-10-16 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-17 00:00:00+00:00,Equity(167 [AMZN]),247.49,3302700.0
2012-10-17 00:00:00+00:00,Equity(1037 [FB]),19.88,44074500.0
2012-10-17 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-18 00:00:00+00:00,Equity(167 [AMZN]),244.85,5305300.0
2012-10-18 00:00:00+00:00,Equity(1037 [FB]),18.975,52157400.0
2012-10-18 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-19 00:00:00+00:00,Equity(167 [AMZN]),240.0,4395300.0
2012-10-19 00:00:00+00:00,Equity(1037 [FB]),19.0,34835000.0
2012-10-19 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-22 00:00:00+00:00,Equity(167 [AMZN]),233.78,4500000.0
2012-10-22 00:00:00+00:00,Equity(1037 [FB]),19.321,32447300.0
2012-10-22 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-23 00:00:00+00:00,Equity(167 [AMZN]),234.31,4430800.0
2012-10-23 00:00:00+00:00,Equity(1037 [FB]),19.5,78381200.0
2012-10-23 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-24 00:00:00+00:00,Equity(167 [AMZN]),228.49,3678700.0
2012-10-24 00:00:00+00:00,Equity(1037 [FB]),23.23,228949900.0
2012-10-24 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-25 00:00:00+00:00,Equity(167 [AMZN]),222.92,6741300.0
2012-10-25 00:00:00+00:00,Equity(1037 [FB]),22.56,76142000.0
2012-10-25 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-26 00:00:00+00:00,Equity(167 [AMZN]),238.24,11367500.0
2012-10-26 00:00:00+00:00,Equity(1037 [FB]),21.942,73175800.0
2012-10-26 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-10-31 00:00:00+00:00,Equity(167 [AMZN]),232.893,4797600.0
2012-10-31 00:00:00+00:00,Equity(1037 [FB]),21.11,99378200.0
2012-10-31 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-01 00:00:00+00:00,Equity(167 [AMZN]),232.14,3905100.0
2012-11-01 00:00:00+00:00,Equity(1037 [FB]),21.21,37713900.0
2012-11-01 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-02 00:00:00+00:00,Equity(167 [AMZN]),232.422,3374700.0
2012-11-02 00:00:00+00:00,Equity(1037 [FB]),21.18,38344400.0
2012-11-02 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-05 00:00:00+00:00,Equity(167 [AMZN]),234.33,1846100.0
2012-11-05 00:00:00+00:00,Equity(1037 [FB]),21.25,31806700.0
2012-11-05 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-06 00:00:00+00:00,Equity(167 [AMZN]),237.56,2661300.0
2012-11-06 00:00:00+00:00,Equity(1037 [FB]),21.171,29062700.0
2012-11-06 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-07 00:00:00+00:00,Equity(167 [AMZN]),232.061,3624200.0
2012-11-07 00:00:00+00:00,Equity(1037 [FB]),20.47,33396800.0
2012-11-07 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-08 00:00:00+00:00,Equity(167 [AMZN]),227.35,2982400.0
2012-11-08 00:00:00+00:00,Equity(1037 [FB]),19.99,34254600.0
2012-11-08 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-09 00:00:00+00:00,Equity(167 [AMZN]),226.31,3092500.0
2012-11-09 00:00:00+00:00,Equity(1037 [FB]),19.21,42295500.0
2012-11-09 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-12 00:00:00+00:00,Equity(167 [AMZN]),226.47,2128800.0
2012-11-12 00:00:00+00:00,Equity(1037 [FB]),20.07,67349200.0
2012-11-12 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-13 00:00:00+00:00,Equity(167 [AMZN]),226.6,2629800.0
2012-11-13 00:00:00+00:00,Equity(1037 [FB]),19.86,71775100.0
2012-11-13 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-14 00:00:00+00:00,Equity(167 [AMZN]),222.95,3034100.0
2012-11-14 00:00:00+00:00,Equity(1037 [FB]),22.36,229751000.0
2012-11-14 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-15 00:00:00+00:00,Equity(167 [AMZN]),220.599,3404700.0
2012-11-15 00:00:00+00:00,Equity(1037 [FB]),22.17,78857700.0
2012-11-15 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-16 00:00:00+00:00,Equity(167 [AMZN]),225.23,4352800.0
2012-11-16 00:00:00+00:00,Equity(1037 [FB]),23.561,107182200.0
2012-11-16 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-19 00:00:00+00:00,Equity(167 [AMZN]),229.71,3591200.0
2012-11-19 00:00:00+00:00,Equity(1037 [FB]),22.92,85021300.0
2012-11-19 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-20 00:00:00+00:00,Equity(167 [AMZN]),233.78,2771700.0
2012-11-20 00:00:00+00:00,Equity(1037 [FB]),23.1,46655300.0
2012-11-20 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-21 00:00:00+00:00,Equity(167 [AMZN]),238.03,2959300.0
2012-11-21 00:00:00+00:00,Equity(1037 [FB]),24.32,89862400.0
2012-11-21 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-23 00:00:00+00:00,Equity(167 [AMZN]),239.88,1776800.0
2012-11-23 00:00:00+00:00,Equity(1037 [FB]),23.998,29520900.0
2012-11-23 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-26 00:00:00+00:00,Equity(167 [AMZN]),243.62,4178300.0
2012-11-26 00:00:00+00:00,Equity(1037 [FB]),25.94,123865000.0
2012-11-26 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-27 00:00:00+00:00,Equity(167 [AMZN]),243.402,3048500.0
2012-11-27 00:00:00+00:00,Equity(1037 [FB]),26.15,85760600.0
2012-11-27 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-28 00:00:00+00:00,Equity(167 [AMZN]),247.11,2743400.0
2012-11-28 00:00:00+00:00,Equity(1037 [FB]),26.36,49205600.0
2012-11-28 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-29 00:00:00+00:00,Equity(167 [AMZN]),251.27,5310500.0
2012-11-29 00:00:00+00:00,Equity(1037 [FB]),27.32,88759700.0
2012-11-29 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-11-30 00:00:00+00:00,Equity(167 [AMZN]),252.05,3797400.0
2012-11-30 00:00:00+00:00,Equity(1037 [FB]),28.0,127049600.0
2012-11-30 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-03 00:00:00+00:00,Equity(167 [AMZN]),250.329,2990600.0
2012-12-03 00:00:00+00:00,Equity(1037 [FB]),27.04,123526100.0
2012-12-03 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-04 00:00:00+00:00,Equity(167 [AMZN]),252.488,3114700.0
2012-12-04 00:00:00+00:00,Equity(1037 [FB]),27.46,72869200.0
2012-12-04 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-05 00:00:00+00:00,Equity(167 [AMZN]),253.96,2852200.0
2012-12-05 00:00:00+00:00,Equity(1037 [FB]),27.71,58976300.0
2012-12-05 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-06 00:00:00+00:00,Equity(167 [AMZN]),253.37,3557900.0
2012-12-06 00:00:00+00:00,Equity(1037 [FB]),26.97,46001500.0
2012-12-06 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-07 00:00:00+00:00,Equity(167 [AMZN]),253.268,2170300.0
2012-12-07 00:00:00+00:00,Equity(1037 [FB]),27.485,51751900.0
2012-12-07 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-10 00:00:00+00:00,Equity(167 [AMZN]),247.77,3503800.0
2012-12-10 00:00:00+00:00,Equity(1037 [FB]),27.84,50608500.0
2012-12-10 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-11 00:00:00+00:00,Equity(167 [AMZN]),250.69,4185200.0
2012-12-11 00:00:00+00:00,Equity(1037 [FB]),27.98,77099100.0
2012-12-11 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
2012-12-12 00:00:00+00:00,Equity(167 [AMZN]),251.76,2628100.0
2012-12-12 00:00:00+00:00,Equity(1037 [FB]),27.58,46704200.0
2012-12-12 00:00:00+00:00,Equity(1244 [GOOG]),,0.0
